Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Greenhithe South,-36.77199928487981,174.68143247820433,Zyana & Zion Headquarters,-36.769049818455315,174.67790722846985,Arts & Crafts Store
Greenhithe West,-36.77199928487981,174.68143247820433,Greenhite Pony  Club,-36.770275,174.68163,Park
Greenhithe West,-36.77199928487981,174.68143247820433,Zyana & Zion Headquarters,-36.769049818455315,174.67790722846985,Arts & Crafts Store
Greenlane North,-36.89124232936565,174.76626123053836,Windmill Park,-36.8877218065838,174.76508622026563,Basketball Court
Greenlane North,-36.89124232936565,174.76626123053836,Eden Epsom Tennis and Squash Club,-36.8887795190363,174.76172620509413,Tennis Court
Greenlane North,-36.89124232936565,174.76626123053836,Shaolin Kung Fu Noodles,-36.88786119577234,174.7626592792053,Asian Restaurant
Greenlane South,-36.89124232936565,174.76626123053836,Windmill Park,-36.8877218065838,174.76508622026563,Basketball Court
Greenlane South,-36.89124232936565,174.76626123053836,Eden Epsom Tennis and Squash Club,-36.8887795190363,174.76172620509413,Tennis Court
Greenlane South,-36.89124232936565,174.76626123053836,Shaolin Kung Fu Noodles,-36.88786119577234,174.7626592792053,Asian Restaurant
Grey Lynn Central,-36.861568621999936,174.73955514300008,Grey Lynn Park,-36.86152379092336,174.74314823117984,Park
Grey Lynn Central,-36.861568621999936,174.73955514300008,Viet Cafe,-36.86394621336613,174.73719057854248,Vietnamese Restaurant
Grey Lynn Central,-36.861568621999936,174.73955514300008,Urban Jungle,-36.86411509753881,174.73746757733466,Café
Grey Lynn Central,-36.861568621999936,174.73955514300008,Occam,-36.86479728531197,174.73826342596453,Café
Grey Lynn Central,-36.861568621999936,174.73955514300008,Farmville Fruit & Veges,-36.86442806643921,174.73689472003895,Fruit & Vegetable Store
Grey Lynn Central,-36.861568621999936,174.73955514300008,Crumb,-36.862473,174.745015,Café
Grey Lynn East,-36.861568621999936,174.73955514300008,Grey Lynn Park,-36.86152379092336,174.74314823117984,Park
Grey Lynn East,-36.861568621999936,174.73955514300008,Viet Cafe,-36.86394621336613,174.73719057854248,Vietnamese Restaurant
Grey Lynn East,-36.861568621999936,174.73955514300008,Urban Jungle,-36.86411509753881,174.73746757733466,Café
Grey Lynn East,-36.861568621999936,174.73955514300008,Occam,-36.86479728531197,174.73826342596453,Café
Grey Lynn East,-36.861568621999936,174.73955514300008,Farmville Fruit & Veges,-36.86442806643921,174.73689472003895,Fruit & Vegetable Store
